"cell_tower_id1","cell_tower_id2","source1_name","source2_name","district1","district2","latitude1","latitude2","longitude1","longitude2","nearest_precip_station","distance","nearest_precip_lat","nearest_precip_long","id_1","id_2"
"JA0042","JA0036","Punnalaikkadduvan-JA0042-23G/1474-23-ODU-1(RTNRF-1)","Erlalai-JA0036-23G/1474-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.75005,9.768056,80.0613,80.051111,434000,0.000421065594797,9.8,80.067,1305,2964
"JA0042","JA0036","Punnalaikkadduvan-JA0042-23G/1474-24-ODU-1(RTNRF-1)","Erlalai-JA0036-23G/1474-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.75005,9.768056,80.0613,80.051111,434000,0.000421065594797,9.8,80.067,1306,2965
"CM0260","CM0229","Kala_Traders-CM0260-18G/1238-23-ODU-1(RTNRF-1)","Sedawatta-CM0229-18G/1238-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.928056,6.95087,79.876111,79.8903,434660,0.000104013909541,6.9,79.867,1307,2966
"CM0260","CM0229","Kala_Traders-CM0260-18G/1238-24-ODU-1(RTNRF-1)","Sedawatta-CM0229-18G/1238-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.928056,6.95087,79.876111,79.8903,434660,0.000104013909541,6.9,79.867,1308,2967
"GM0155","GM0527","Mirigama_Town-GM0155-23G/1438-23-ODU-1(RTNRF-1)","Ambana-GM0527-23G/1438-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.24626,7.239444,80.1297,80.119167,434410,0.001286248318468,7.467,80.367,1309,2968
"GM0412","PU0012","Pallansena-GM0412-23G/615-23-ODU-1(RTNRF-1)","Waikkala(Pallansena)-PU0012-23G/615-23-ODU-1(RTNRF-1)","Gampaha","Puttlam",7.26478,7.276944,79.8425,79.860833,434500,0.00186772177438,7.181,79.866,1310,2969
"GM0412","PU0012","Pallansena-GM0412-23G/615-24-ODU-1(RTNRF-1)","Waikkala(Pallansena)-PU0012-23G/615-24-ODU-1(RTNRF-1)","Gampaha","Puttlam",7.26478,7.276944,79.8425,79.860833,434500,0.00186772177438,7.181,79.866,1311,2970
"CM0523","CM0173","Kassapa_Road-CM0523-26G/915-23-ODU-1(RTNRF-1)","Thummulla-CM0173-26G/915-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.893889,6.894722,79.864444,79.861111,434660,0.000336898936727,6.9,79.867,1312,2971
"CM0523","CM0173","Kassapa_Road-CM0523-26G/915-24-ODU-1(RTNRF-1)","Thummulla-CM0173-26G/915-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.893889,6.894722,79.864444,79.861111,434660,0.000336898936727,6.9,79.867,1313,2972
"PU0010","PU0076","Mundal_Dialog-PU0010-13G/758-23-ODU-1(RTNRF-1)","Viruthodai_Dialog-PU0076-13G/758-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.81758,7.91143,79.8247,79.7679,434860,0.001380460044229,6.683,80.4,1314,2973
"PU0010","PU0076","Mundal_Dialog-PU0010-13G/758-24-ODU-1(RTNRF-1)","Viruthodai_Dialog-PU0076-13G/758-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.81758,7.91143,79.8247,79.7679,434860,0.001380460044229,6.683,80.4,1315,2974
"CM1266","CM0113","Hema_Hosp_Thalaw_Ind-CM1266-26G/1229-23-ODU-1(RTNRF-1)","Thalawathugoda-CM0113-26G/1229-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.87834,6.875278,79.9352,79.936111,434500,0.000259973297746,7.181,79.866,1316,2975
"PU0008","PU0176","Madampe -PU0008-18G/1744-23-ODU-1(RTNRF-1)","Kudamuduwella-PU0176-18G/1744-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.482778,7.458528,79.830556,79.806361,434220,4.52602828694716E-05,8.117,80.467,1317,2976
"AN0020","AN0015","Pandulagama-AN0020-18G/944-23-ODU-1(RTNRF-1)","Dahayyagama_Jn-AN0015-18G/944-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.325278,8.3175,80.356111,80.396667,434210,0.000676532519525,8.301,80.428,1318,2977
"AN0020","AN0015","Pandulagama-AN0020-18G/944-24-ODU-1(RTNRF-1)","Dahayyagama_Jn-AN0015-18G/944-24-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.325278,8.3175,80.356111,80.396667,434210,0.000676532519525,8.301,80.428,1319,2978
"CM0027","CM0312","Grandpass-CM0027-26G/1286-23-ODU-1(RTNRF-1)","Port_Access_Rd-CM0312-26G/1286-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.94608,6.9525,79.8699,79.867222,434660,0.00027595171963,6.9,79.867,1320,2979
"KE0005","KE0227","Rambukkana Dialog-KE0005-18G/1811-23-ODU-1(RTNRF-1)","Yatagama-KE0227-18G/1811-23-ODU-1(RTNRF-1)","Kegalle","Kegalle",7.31753,7.325958,80.3979,80.362633,434440,0.003703223359427,7.333,80.633,1321,2980
"KU0097","KU0054","Giriulla_West-KU0097-15G/747-23-ODU-1(RTNRF-1)","Yakwila-KU0054-15G/747-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.32343,7.37549,80.0711,80.0334,434860,0.001671804424832,6.683,80.4,1322,2981
"KU0001","PU0021","Bingiriya-KU0001-13G/823-23-ODU-1(RTNRF-1)","Chilaw_N-PU0021-13G/823-23-ODU-1(RTNRF-1)","Kurunegala","Puttlam",7.59675,7.60093,79.9364,79.812,434410,0.042506825782666,7.467,80.367,1323,2982
"KU0001","PU0021","Bingiriya-KU0001-13G/823-24-ODU-1(RTNRF-1)","Chilaw_N-PU0021-13G/823-24-ODU-1(RTNRF-1)","Kurunegala","Puttlam",7.59675,7.60093,79.9364,79.812,434410,0.042506825782666,7.467,80.367,1324,2983
"PU0004","KU0015","Dankotuwa-PU0004-15G/849-23-ODU-1(RTNRF-1)","Sandalankawa-KU0015-15G/849-23-ODU-1(RTNRF-1)","Puttlam","Kurunegala",7.297778,7.30633,79.886111,79.9528,434440,0.005832413528529,7.333,80.633,1325,2984
"PU0004","KU0015","Dankotuwa-PU0004-15G/849-24-ODU-1(RTNRF-1)","Sandalankawa-KU0015-15G/849-24-ODU-1(RTNRF-1)","Puttlam","Kurunegala",7.297778,7.30633,79.886111,79.9528,434440,0.005832413528529,7.333,80.633,1326,2985
"KU0094","KU0001","Kadigamuwa-KU0094-18G/1661-23-ODU-1(RTNRF-1)","Bingiriya-KU0001-18G/1661-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.56365,7.59675,79.9726,79.9364,434730,0.001750040246703,6.967,80.767,1327,2986
"KU0261","KU0051","Dematawa-KU0261-15G/535-23-ODU-1(RTNRF-1)","Munamaldeniya-KU0051-15G/535-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.54944,7.55703,80.1253,80.0595,434410,0.005860225982077,7.467,80.367,1328,2987
"TR0009","TR0022","Kinniya-TR0009-13G/750-23-ODU-1(RTNRF-1)","Thampalagamam-TR0022-13G/750-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.495833,8.501111,81.186389,81.094722,434180,0.009130542734799,8.539,81.182,1329,2988
"KU0151","KU0054","Horawadunna-KU0151-18G/1526-23-ODU-1(RTNRF-1)","Yakwila-KU0054-18G/1526-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.35767,7.37549,80.0542,80.0334,434730,0.003167741734823,6.967,80.767,1330,2989
"JA0008","JA0089","Puloli-JA0008-18G/1480-23-ODU-1(RTNRF-1)","Kallikai-JA0089-18G/1480-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.81601,9.788333,80.2323,80.213611,434040,0.001280461807055,9.65,80.017,1331,2990
"KU0059","KU0088","Mallawapitiya-KU0059-18G/1563-23-ODU-1(RTNRF-1)","Barandana-KU0088-18G/1563-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.47054,7.49389,80.4049,80.4309,434410,0.000420727586713,7.467,80.367,1332,2991
"KU0059","KU0088","Mallawapitiya-KU0059-18G/1563-24-ODU-1(RTNRF-1)","Barandana-KU0088-18G/1563-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.47054,7.49389,80.4049,80.4309,434410,0.000420727586713,7.467,80.367,1333,2992
"PU0073","PU0022","Pallivasaturai-PU0073-15G/748-23-ODU-1(RTNRF-1)","Thalawila-PU0022-15G/748-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.1904,8.12375,79.7371,79.7256,434040,0.000348103671521,9.65,80.017,1334,2993
"CM0129","CM0260","Borella_Junction-CM0129-23G/729-23-ODU-1(RTNRF-1)","Kala_Traders-CM0260-23G/729-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.916944,6.928056,79.878333,79.876111,434670,0.000141167870017,6.822,79.886,1335,2994
"PU0054","KU0197","Kumarakattuwa-PU0054-15G/895-23-ODU-1(RTNRF-1)","Thisogama-KU0197-15G/895-23-ODU-1(RTNRF-1)","Puttlam","Kurunegala",7.65375,7.64202,79.8841,79.9558,434410,0.008159952083467,7.467,80.367,1336,2995
"KU0191","KU0059","Badagamuwa-KU0191-18G/1429-23-ODU-1(RTNRF-1)","Mallawapitiya-KU0059-18G/1429-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.500833,7.47054,80.391667,80.4049,434410,0.000488723292052,7.467,80.367,1337,2996
"KU0191","KU0059","Badagamuwa-KU0191-18G/1429-25-ODU-1(RTNRF-1)","Mallawapitiya-KU0059-18G/1429-25-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.500833,7.47054,80.391667,80.4049,434410,0.000488723292052,7.467,80.367,1338,2997
"CM0118","CM0260","Ward_Place-CM0118-23G/1593-23-ODU-1(RTNRF-1)","Kala_Traders-CM0260-23G/1593-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.915833,6.928056,79.8725,79.876111,434660,1.02602740174767E-05,6.9,79.867,1339,2998
"CM0118","CM0260","Ward_Place-CM0118-23G/1593-24-ODU-1(RTNRF-1)","Kala_Traders-CM0260-23G/1593-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.915833,6.928056,79.8725,79.876111,434660,1.02602740174767E-05,6.9,79.867,1340,2999
"CM0013","CM0591","Dam_St_North-CM0013-26G/795-23-ODU-1(RTNRF-1)","Pettah_South-CM0591-26G/795-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.93833,6.93928,79.8577,79.8606,434660,0.001575602196023,6.9,79.867,1341,3000
"CM0013","CM0591","Dam_St_North-CM0013-26G/795-24-ODU-1(RTNRF-1)","Pettah_South-CM0591-26G/795-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.93833,6.93928,79.8577,79.8606,434660,0.001575602196023,6.9,79.867,1342,3001
"TR0078","TR0047","Nilaweli_North-TR0078-26G/792-23-ODU-1(RTNRF-1)","Nilaweli-TR0047-26G/792-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.70351,8.6875,81.183,81.188889,434750,0.000239192246676,6.883,81.833,1343,3002
"TR0078","TR0047","Nilaweli_North-TR0078-26G/792-24-ODU-1(RTNRF-1)","Nilaweli-TR0047-26G/792-24-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.70351,8.6875,81.183,81.188889,434750,0.000239192246676,6.883,81.833,1344,3003
"JA0045","JA0012","Moolai_Dialog-JA0045-15G/922-23-ODU-1(RTNRF-1)","Karainagar_SLN-JA0012-15G/922-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.74801,9.711667,79.9283,79.861111,434000,0.000527910683994,9.8,80.067,1345,3004
"JA0045","JA0012","Moolai_Dialog-JA0045-15G/922-24-ODU-1(RTNRF-1)","Karainagar_SLN-JA0012-15G/922-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.74801,9.711667,79.9283,79.861111,434000,0.000527910683994,9.8,80.067,1346,3005
"KU0067","KU0248","Minuwangate-KU0067-13G/896-23-ODU-1(RTNRF-1)","Yapahuwa-KU0248-13G/896-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.72192,7.81153,80.2421,80.314,434500,0.000722247471593,7.181,79.866,1347,3006
"AN0085","AN0014","Dekethipothana_Dialog-AN0085-13G/861-23-ODU-1(RTNRF-1)","Kahatagasdigiliya-AN0014-13G/861-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.40356,8.426944,80.8123,80.698333,434210,0.010934955189855,8.301,80.428,1348,3007
"AN0085","AN0014","Dekethipothana_Dialog-AN0085-13G/861-24-ODU-1(RTNRF-1)","Kahatagasdigiliya-AN0014-13G/861-24-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.40356,8.426944,80.8123,80.698333,434210,0.010934955189855,8.301,80.428,1349,3008
"TR0072","AN0115","Jayanthiwewa_Town-TR0072-18G/1764-23-ODU-1(RTNRF-1)","GalkulamaKanda-AN0115-18G/1764-23-ODU-1(RTNRF-1)","Trincomalee","Anuradapura",8.907111,8.893056,80.836222,80.799167,434150,0.000963145548892,8.75,80.5,1350,3009
"CM1203","CM0079","MAS_Active_Cmb_Ind-CM1203-26G/1260-23-ODU-1(RTNRF-1)","Nugegoda_North-CM0079-26G/1260-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.898056,6.880833,79.854167,79.890833,434660,0.000211709369164,6.9,79.867,1351,3010
"CM1203","CM0079","MAS_Active_Cmb_Ind-CM1203-26G/1260-24-ODU-1(RTNRF-1)","Nugegoda_North-CM0079-26G/1260-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.898056,6.880833,79.854167,79.890833,434660,0.000211709369164,6.9,79.867,1352,3011
"GM0167","GM0576","Biyagama_EPZ-GM0167-26G/1268-23-ODU-1(RTNRF-1)","MAS_Intimo_Biyagama_IBS-GM0576-26G/1268-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.953889,6.959444,80.007778,79.949167,434760,0.00597018979336,6.817,80.967,1353,3012
"GM0167","GM0576","Biyagama_EPZ-GM0167-26G/1268-24-ODU-1(RTNRF-1)","MAS_Intimo_Biyagama_IBS-GM0576-26G/1268-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.953889,6.959444,80.007778,79.949167,434760,0.00597018979336,6.817,80.967,1354,3013
"MA0004","MA0045","Thalladi-MA0004-18G/1133-23-ODU-1(RTNRF-1)","Mannar_West-MA0045-18G/1133-23-ODU-1(RTNRF-1)","Mannar","Mannar",8.944722,8.983611,79.925278,79.900833,434130,0.00019625566511,8.983,79.917,1355,3014
"MA0004","MA0045","Thalladi-MA0004-18G/1133-24-ODU-1(RTNRF-1)","Mannar_West-MA0045-18G/1133-24-ODU-1(RTNRF-1)","Mannar","Mannar",8.944722,8.983611,79.925278,79.900833,434130,0.00019625566511,8.983,79.917,1356,3015
"PO0036","PO0001","Danyawa-PO0036-13G/752-23-ODU-1(RTNRF-1)","Girithale-PO0001-13G/752-23-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.10139,7.98961,80.9483,80.9233,434730,0.000893217641257,6.967,80.767,1357,3016
"PO0036","PO0001","Danyawa-PO0036-13G/752-25-ODU-1(RTNRF-1)","Girithale-PO0001-13G/752-25-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.10139,7.98961,80.9483,80.9233,434730,0.000893217641257,6.967,80.767,1358,3017
"TR0020","TR0038","Morawewa-TR0020-7G/710-23-ODU-1(RTNRF-1)","Tiriyai_Dialog-TR0038-7G/710-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.8175,8.873611,81.096111,81.026944,434040,0.000656397436826,9.65,80.017,1359,3018
"TR0020","TR0038","Morawewa-TR0020-7G/710-24-ODU-1(RTNRF-1)","Tiriyai_Dialog-TR0038-7G/710-24-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.8175,8.873611,81.096111,81.026944,434040,0.000656397436826,9.65,80.017,1360,3019
"KU0179","KU0048","Kosdeniya-KU0179-15G/543-23-ODU-1(RTNRF-1)","Wariyapola_West-KU0048-15G/543-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.580833,7.617778,80.153333,80.205278,434500,0.003427384916189,7.181,79.866,1361,3020
"KU0018","KU0019","Dambadeniya-KU0018-18G/1826-23-ODU-1(RTNRF-1)","Giriulla-KU0019-18G/1826-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.36489,7.33065,80.1487,80.1181,434180,0.000195911571915,8.539,81.182,1362,3021
"KU0018","KU0019","Dambadeniya-KU0018-18G/1826-25-ODU-1(RTNRF-1)","Giriulla-KU0019-18G/1826-25-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.36489,7.33065,80.1487,80.1181,434180,0.000195911571915,8.539,81.182,1363,3022
"JA0016","JA0072","Valvetithurai-JA0016-18G/901-23-ODU-1(RTNRF-1)","Thampalai-JA0072-18G/901-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.8153,9.79192,80.1699,80.1214,434000,0.000882188800014,9.8,80.067,1364,3023
"JA0016","JA0072","Valvetithurai-JA0016-18G/901-24-ODU-1(RTNRF-1)","Thampalai-JA0072-18G/901-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.8153,9.79192,80.1699,80.1214,434000,0.000882188800014,9.8,80.067,1365,3024
"GM0167","GM0570","Biyagama_EPZ-GM0167-26G/891-23-ODU-1(RTNRF-1)","MAS_Unichel_Biya_Ind-GM0570-26G/891-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.953889,6.9625,80.007778,79.9525,434760,0.00099033386439,6.817,80.967,1366,3025
"CM0148","CM0491","Kotahena-CM0148-26G/774-23-ODU-1(RTNRF-1)","Sugathadasa_North-CM0491-26G/774-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.95016,6.95158,79.8641,79.8722,434660,0.003605385545024,6.9,79.867,1367,3026
"CM0148","CM0491","Kotahena-CM0148-26G/774-24-ODU-1(RTNRF-1)","Sugathadasa_North-CM0491-26G/774-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.95016,6.95158,79.8641,79.8722,434660,0.003605385545024,6.9,79.867,1368,3027
"KU0128","KU0054","Slimline-KU0128-18G/1075-23-ODU-1(RTNRF-1)","Yakwila-KU0054-18G/1075-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.3433,7.37549,80.0307,80.0334,434670,0.001259403989273,6.822,79.886,1369,3028
"KU0128","KU0054","Slimline-KU0128-18G/1075-24-ODU-1(RTNRF-1)","Yakwila-KU0054-18G/1075-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.3433,7.37549,80.0307,80.0334,434670,0.001259403989273,6.822,79.886,1370,3029
"GM0054","GM0058","Yakkala-GM0054-18G/1343-23-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/1343-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.08569,7.06635,80.0143,80.0052,434670,5.27163831824541E-05,6.822,79.886,1371,3030
"GM0054","GM0058","Yakkala-GM0054-18G/1343-25-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/1343-25-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.08569,7.06635,80.0143,80.0052,434670,5.27163831824541E-05,6.822,79.886,1372,3031
"BA0007","BA0077","Oddamawadi-BA0007-23G/1575-23-ODU-1(RTNRF-1)","Miravodai-BA0077-23G/1575-23-ODU-1(RTNRF-1)","Batticaloa","Batticaloa",7.91429,7.901167,81.5227,81.5195,434970,0.000596868872308,6.117,81.133,1373,3032
"BA0007","BA0077","Oddamawadi-BA0007-23G/1575-24-ODU-1(RTNRF-1)","Miravodai-BA0077-23G/1575-24-ODU-1(RTNRF-1)","Batticaloa","Batticaloa",7.91429,7.901167,81.5227,81.5195,434970,0.000596868872308,6.117,81.133,1374,3033
"GM0037","GM0333","Negombo-GM0037-18G/768-23-ODU-1(RTNRF-1)","Goluwapokuna_SLAF-GM0333-18G/768-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.211111,7.188056,79.854444,79.875,434500,0.000190691178917,7.181,79.866,1375,3034
"GM0034","GM0152","Mawaramandiya-GM0034-18G/1070-23-ODU-1(RTNRF-1)","Weboda-GM0152-18G/1070-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.98662,7.01538,79.9757,79.9951,434670,0.000266212918618,6.822,79.886,1376,3035
"GM0034","GM0152","Mawaramandiya-GM0034-18G/1070-24-ODU-1(RTNRF-1)","Weboda-GM0152-18G/1070-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.98662,7.01538,79.9757,79.9951,434670,0.000266212918618,6.822,79.886,1377,3036
"KU0189","KU0055","Delana-KU0189-13G/756-23-ODU-1(RTNRF-1)","Udubaddawa-KU0055-13G/756-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.4808,7.48515,80.071,79.9691,434410,0.000337850391107,7.467,80.367,1378,3037
"KU0189","KU0055","Delana-KU0189-13G/756-24-ODU-1(RTNRF-1)","Udubaddawa-KU0055-13G/756-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.4808,7.48515,80.071,79.9691,434410,0.000337850391107,7.467,80.367,1379,3038
"MT0001","MT0114","Dambulla-MT0001-23G/1424-23-ODU-1(RTNRF-1)","Rangiri_Dambulu-MT0114-23G/1424-23-ODU-1(RTNRF-1)","Matale","Matale",7.876389,7.855833,80.638056,80.640833,434730,7.51312537233173E-05,6.967,80.767,1380,3039
"GM0206","GM0034","Makola_South-GM0206-26G/1373-23-ODU-1(RTNRF-1)","Mawaramandiya-GM0034-26G/1373-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.98275,6.98662,79.967583,79.9757,434440,0.000854718896116,7.333,80.633,1381,3040
"KU0089","KU0262","Maduragoda-KU0089-11G/404-23-ODU-1(RTNRF-1)","Thorayaya-KU0262-11G/404-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.56801,7.51528,80.5594,80.4156,434410,0.001029131127606,7.467,80.367,1382,3041
"KU0089","KU0262","Maduragoda-KU0089-11G/404-24-ODU-1(RTNRF-1)","Thorayaya-KU0262-11G/404-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.56801,7.51528,80.5594,80.4156,434410,0.001029131127606,7.467,80.367,1383,3042
"CM0761","CM0174","Empire_Residencies_IBS-CM0761-23G/1525-23-ODU-1(RTNRF-1)","Thursten_Road-CM0174-23G/1525-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.919167,6.903611,79.8575,79.8575,434500,0.000106000655788,7.181,79.866,1384,3043
"VA0064","VA0072","Asikulam-VA0064-18G/1716-23-ODU-1(RTNRF-1)","Irattaperiyakulam_Dialog-VA0072-18G/1716-23-ODU-1(RTNRF-1)","Vavnia","Vavnia",8.688333,8.69087,80.529167,80.4824,434150,0.013678453033941,8.75,80.5,1385,3044
"KU0059","KU0262","Mallawapitiya-KU0059-18G/1528-23-ODU-1(RTNRF-1)","Thorayaya-KU0262-18G/1528-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.47054,7.51528,80.4049,80.4156,434100,0.000215628444387,9.267,80.817,1386,3045
"KU0059","KU0262","Mallawapitiya-KU0059-18G/1528-24-ODU-1(RTNRF-1)","Thorayaya-KU0262-18G/1528-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.47054,7.51528,80.4049,80.4156,434100,0.000215628444387,9.267,80.817,1387,3046
"AN0043","AN0212","Palugaswewa-AN0043-18G/1759-23-ODU-1(RTNRF-1)","Ulpotha-AN0212-18G/1759-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.06561,8.082694,80.7109,80.661083,434360,0.000981500056206,7.706,81.679,1388,3047
"CM1326","CM0169","CICT_Office_IBS-CM1326-18G/1495-23-ODU-1(RTNRF-1)","Seylan_Tower-CM0169-18G/1495-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.942222,6.91748,79.837778,79.847,434670,4.25568482398374E-05,6.822,79.886,1389,3048
"CM0053","CM1363","Kotikawatta_DBN(ANG/001)-CM0053-23G/1573-23-ODU-1(RTNRF-1)","Wellampitiya_RT_Dialog(Relocation)-CM1363-23G/1573-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.935556,6.937389,79.914167,79.896861,434760,0.000818377875314,6.817,80.967,1390,3049
"GM0058","GM0052","Belummahara-GM0058-18G/1422-23-ODU-1(RTNRF-1)","Weliweriya-GM0052-18G/1422-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.06635,7.03089,80.0052,80.0262,434500,0.000889187983376,7.181,79.866,1391,3050
"GM0058","GM0052","Belummahara-GM0058-18G/1422-25-ODU-1(RTNRF-1)","Weliweriya-GM0052-18G/1422-25-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.06635,7.03089,80.0052,80.0262,434500,0.000889187983376,7.181,79.866,1392,3051
"CM0148","CM0276","Kotahena-CM0148-26G/831-23-ODU-1(RTNRF-1)","Gunananda_Mw-CM0276-26G/831-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.95016,6.953333,79.8641,79.861389,434660,0.000498431662287,6.9,79.867,1393,3052
"CM0148","CM0276","Kotahena-CM0148-26G/831-24-ODU-1(RTNRF-1)","Gunananda_Mw-CM0276-26G/831-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.95016,6.953333,79.8641,79.861389,434660,0.000498431662287,6.9,79.867,1394,3053
"GM0015","GM0145","Handala-GM0015-23G/763-23-ODU-1(RTNRF-1)","Kerawalapitiya-GM0145-23G/763-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.9977,7.00917,79.886,79.8851,434500,7.00510000685887E-05,7.181,79.866,1395,3054
"GM0015","GM0145","Handala-GM0015-23G/763-24-ODU-1(RTNRF-1)","Kerawalapitiya-GM0145-23G/763-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.9977,7.00917,79.886,79.8851,434500,7.00510000685887E-05,7.181,79.866,1396,3055
"JA0137","JA0005","Manipai_Town-JA0137-26G/725-23-ODU-1(RTNRF-1)","Manipai-JA0005-26G/725-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.72556,9.72078,80.0031,79.997,434000,0.000385505962618,9.8,80.067,1397,3056
"JA0137","JA0005","Manipai_Town-JA0137-26G/725-24-ODU-1(RTNRF-1)","Manipai-JA0005-26G/725-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.72556,9.72078,80.0031,79.997,434000,0.000385505962618,9.8,80.067,1398,3057
"KU0353","KU0055","Horathepola_Mobitel-KU0353-18G/1893-23-ODU-1(RTNRF-1)","UDUBADDAWA-KU0055-18G/1893-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.441111,7.48515,79.972778,79.9691,434130,0.000907678564398,8.983,79.917,1399,3058
"AN0151","AN0020","Nellikulama-AN0151-18G/1938-23-ODU-1(RTNRF-1)","Pandulagama DAP-AN0020-18G/1938-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.374722,8.325278,80.341944,80.356111,434440,9.1700693400173E-05,7.333,80.633,1400,3059
"AN0151","AN0020","Nellikulama-AN0151-18G/1938-24-ODU-1(RTNRF-1)","Pandulagama DAP-AN0020-18G/1938-24-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.374722,8.325278,80.341944,80.356111,434440,9.1700693400173E-05,7.333,80.633,1401,3060
"VA0072","VA0057","Irattaperiyakulum_Dialog-VA0072-18G/1701-23-ODU-1(RTNRF-1)","Pandarikulum _South-VA0057-18G/1701-23-ODU-1(RTNRF-1)","Vavnia","Vavnia",8.69087,8.735,80.4824,80.472222,434150,0.000385771909195,8.75,80.5,1402,3061
